# PIT top-100 liquidity universe (v6 monthly_pit_universe).
# One row per (symbol, month): from_date <= as_of < to_date; empty to_date = current.
# Regenerate monthly: python scripts/build_daily_universe.py
symbol,name,sector,from_date,to_date
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2025-11-01,2025-12-01
HINDALCO,HINDALCO,UNKNOWN,2025-11-01,2025-12-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2025-11-01,2025-12-01
NTPC,NTPC,UNKNOWN,2025-11-01,2025-12-01
BDL,BDL,UNKNOWN,2025-11-01,2025-12-01
POWERGRID,POWERGRID,UNKNOWN,2025-11-01,2025-12-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-11-01,2025-12-01
VBL,VBL,UNKNOWN,2025-11-01,2025-12-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2025-11-01,2025-12-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-11-01,2025-12-01
COFORGE,COFORGE,UNKNOWN,2025-11-01,2025-12-01
CANBK,CANBK,UNKNOWN,2025-11-01,2025-12-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2025-11-01,2025-12-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-11-01,2025-12-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-11-01,2025-12-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-11-01,2025-12-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-11-01,2025-12-01
KAYNES,KAYNES,UNKNOWN,2025-11-01,2025-12-01
TECHM,TECHM,UNKNOWN,2025-11-01,2025-12-01
TITAN,TITAN,UNKNOWN,2025-11-01,2025-12-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-11-01,2025-12-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-11-01,2025-12-01
RBLBANK,RBLBANK,UNKNOWN,2025-11-01,2025-12-01
RECLTD,RECLTD,UNKNOWN,2025-11-01,2025-12-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-11-01,2025-12-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-11-01,2025-12-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-11-01,2025-12-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-11-01,2025-12-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2025-11-01,2025-12-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2025-11-01,2025-12-01
ANGELONE,ANGELONE,UNKNOWN,2025-11-01,2025-12-01
ONGC,ONGC,UNKNOWN,2025-11-01,2025-12-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-11-01,2025-12-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-11-01,2025-12-01
DLF,DLF,UNKNOWN,2025-11-01,2025-12-01
AMBER,AMBER,UNKNOWN,2025-11-01,2025-12-01
BPCL,BPCL,UNKNOWN,2025-11-01,2025-12-01
WIPRO,WIPRO,UNKNOWN,2025-11-01,2025-12-01
HDFCAMC,HDFCAMC,UNKNOWN,2025-11-01,2025-12-01
PFC,PFC,UNKNOWN,2025-11-01,2025-12-01
COALINDIA,COALINDIA,UNKNOWN,2025-11-01,2025-12-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-11-01,2025-12-01
SOLARINDS,SOLARINDS,UNKNOWN,2025-11-01,2025-12-01
CIPLA,CIPLA,UNKNOWN,2025-11-01,2025-12-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-11-01,2025-12-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-11-01,2025-12-01
POWERINDIA,POWERINDIA,UNKNOWN,2025-11-01,2025-12-01
KALYANKJIL,KALYANKJIL,UNKNOWN,2025-11-01,2025-12-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-11-01,2025-12-01
DRREDDY,DRREDDY,UNKNOWN,2025-11-01,2025-12-01
VMM,VMM,UNKNOWN,2025-11-01,2025-12-01
ADANIENT,ADANIENT,UNKNOWN,2025-11-01,2025-12-01
YESBANK,YESBANK,UNKNOWN,2025-11-01,2025-12-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2025-11-01,2025-12-01
GAIL,GAIL,UNKNOWN,2025-11-01,2025-12-01
AUBANK,AUBANK,UNKNOWN,2025-11-01,2025-12-01
PNB,PNB,UNKNOWN,2025-11-01,2025-12-01
HINDPETRO,HINDPETRO,UNKNOWN,2025-11-01,2025-12-01
DMART,DMART,UNKNOWN,2025-11-01,2025-12-01
POLYCAB,POLYCAB,UNKNOWN,2025-11-01,2025-12-01
HYUNDAI,HYUNDAI,UNKNOWN,2025-11-01,2025-12-01
FORCEMOT,FORCEMOT,UNKNOWN,2025-11-01,2025-12-01
RVNL,RVNL,UNKNOWN,2025-11-01,2025-12-01
HDFCBANK,HDFCBANK,UNKNOWN,2025-12-01,2026-01-01
RELIANCE,RELIANCE,UNKNOWN,2025-12-01,2026-01-01
ICICIBANK,ICICIBANK,UNKNOWN,2025-12-01,2026-01-01
INFY,INFY,UNKNOWN,2025-12-01,2026-01-01
BSE,BSE,UNKNOWN,2025-12-01,2026-01-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2025-12-01,2026-01-01
TCS,TCS,UNKNOWN,2025-12-01,2026-01-01
ETERNAL,ETERNAL,UNKNOWN,2025-12-01,2026-01-01
M&M,M&M,UNKNOWN,2025-12-01,2026-01-01
SBIN,SBIN,UNKNOWN,2025-12-01,2026-01-01
AXISBANK,AXISBANK,UNKNOWN,2025-12-01,2026-01-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2025-12-01,2026-01-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2025-12-01,2026-01-01
BEL,BEL,UNKNOWN,2025-12-01,2026-01-01
LT,LT,UNKNOWN,2025-12-01,2026-01-01
WAAREEENER,WAAREEENER,UNKNOWN,2025-12-01,2026-01-01
HAL,HAL,UNKNOWN,2025-12-01,2026-01-01
ITC,ITC,UNKNOWN,2025-12-01,2026-01-01
IDEA,IDEA,UNKNOWN,2025-12-01,2026-01-01
MARUTI,MARUTI,UNKNOWN,2025-12-01,2026-01-01
MCX,MCX,UNKNOWN,2025-12-01,2026-01-01
PAYTM,PAYTM,UNKNOWN,2025-12-01,2026-01-01
INDIGO,INDIGO,UNKNOWN,2025-12-01,2026-01-01
TRENT,TRENT,UNKNOWN,2025-12-01,2026-01-01
SWIGGY,SWIGGY,UNKNOWN,2025-12-01,2026-01-01
DIXON,DIXON,UNKNOWN,2025-12-01,2026-01-01
HCLTECH,HCLTECH,UNKNOWN,2025-12-01,2026-01-01
VEDL,VEDL,UNKNOWN,2025-12-01,2026-01-01
JIOFIN,JIOFIN,UNKNOWN,2025-12-01,2026-01-01
MAZDOCK,MAZDOCK,UNKNOWN,2025-12-01,2026-01-01
TATASTEEL,TATASTEEL,UNKNOWN,2025-12-01,2026-01-01
CDSL,CDSL,UNKNOWN,2025-12-01,2026-01-01
HINDALCO,HINDALCO,UNKNOWN,2025-12-01,2026-01-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2025-12-01,2026-01-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2025-12-01,2026-01-01
SUZLON,SUZLON,UNKNOWN,2025-12-01,2026-01-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2025-12-01,2026-01-01
POWERGRID,POWERGRID,UNKNOWN,2025-12-01,2026-01-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-12-01,2026-01-01
GRSE,GRSE,UNKNOWN,2025-12-01,2026-01-01
NTPC,NTPC,UNKNOWN,2025-12-01,2026-01-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-12-01,2026-01-01
CANBK,CANBK,UNKNOWN,2025-12-01,2026-01-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-12-01,2026-01-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-12-01,2026-01-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-12-01,2026-01-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2025-12-01,2026-01-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2025-12-01,2026-01-01
COFORGE,COFORGE,UNKNOWN,2025-12-01,2026-01-01
TITAN,TITAN,UNKNOWN,2025-12-01,2026-01-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2025-12-01,2026-01-01
VBL,VBL,UNKNOWN,2025-12-01,2026-01-01
TECHM,TECHM,UNKNOWN,2025-12-01,2026-01-01
KAYNES,KAYNES,UNKNOWN,2025-12-01,2026-01-01
NETWEB,NETWEB,UNKNOWN,2025-12-01,2026-01-01
BDL,BDL,UNKNOWN,2025-12-01,2026-01-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-12-01,2026-01-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-12-01,2026-01-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-12-01,2026-01-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2025-12-01,2026-01-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-12-01,2026-01-01
RBLBANK,RBLBANK,UNKNOWN,2025-12-01,2026-01-01
SILVERBEES,SILVERBEES,UNKNOWN,2025-12-01,2026-01-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-12-01,2026-01-01
BPCL,BPCL,UNKNOWN,2025-12-01,2026-01-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-12-01,2026-01-01
RECLTD,RECLTD,UNKNOWN,2025-12-01,2026-01-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-12-01,2026-01-01
HDFCAMC,HDFCAMC,UNKNOWN,2025-12-01,2026-01-01
AMBER,AMBER,UNKNOWN,2025-12-01,2026-01-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2025-12-01,2026-01-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-12-01,2026-01-01
ONGC,ONGC,UNKNOWN,2025-12-01,2026-01-01
ANGELONE,ANGELONE,UNKNOWN,2025-12-01,2026-01-01
WIPRO,WIPRO,UNKNOWN,2025-12-01,2026-01-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-12-01,2026-01-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-12-01,2026-01-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-12-01,2026-01-01
POWERINDIA,POWERINDIA,UNKNOWN,2025-12-01,2026-01-01
PFC,PFC,UNKNOWN,2025-12-01,2026-01-01
DLF,DLF,UNKNOWN,2025-12-01,2026-01-01
COALINDIA,COALINDIA,UNKNOWN,2025-12-01,2026-01-01
ADANIENT,ADANIENT,UNKNOWN,2025-12-01,2026-01-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-12-01,2026-01-01
VMM,VMM,UNKNOWN,2025-12-01,2026-01-01
HYUNDAI,HYUNDAI,UNKNOWN,2025-12-01,2026-01-01
AUBANK,AUBANK,UNKNOWN,2025-12-01,2026-01-01
DRREDDY,DRREDDY,UNKNOWN,2025-12-01,2026-01-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-12-01,2026-01-01
CIPLA,CIPLA,UNKNOWN,2025-12-01,2026-01-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2025-12-01,2026-01-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2025-12-01,2026-01-01
DMART,DMART,UNKNOWN,2025-12-01,2026-01-01
GOLDBEES,GOLDBEES,UNKNOWN,2025-12-01,2026-01-01
PNB,PNB,UNKNOWN,2025-12-01,2026-01-01
HINDPETRO,HINDPETRO,UNKNOWN,2025-12-01,2026-01-01
YESBANK,YESBANK,UNKNOWN,2025-12-01,2026-01-01
SAMMAANCAP,SAMMAANCAP,UNKNOWN,2025-12-01,2026-01-01
KALYANKJIL,KALYANKJIL,UNKNOWN,2025-12-01,2026-01-01
FORCEMOT,FORCEMOT,UNKNOWN,2025-12-01,2026-01-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-01-01,2026-02-01
RELIANCE,RELIANCE,UNKNOWN,2026-01-01,2026-02-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-01-01,2026-02-01
INFY,INFY,UNKNOWN,2026-01-01,2026-02-01
BSE,BSE,UNKNOWN,2026-01-01,2026-02-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-01-01,2026-02-01
TCS,TCS,UNKNOWN,2026-01-01,2026-02-01
M&M,M&M,UNKNOWN,2026-01-01,2026-02-01
ETERNAL,ETERNAL,UNKNOWN,2026-01-01,2026-02-01
SBIN,SBIN,UNKNOWN,2026-01-01,2026-02-01
IDEA,IDEA,UNKNOWN,2026-01-01,2026-02-01
AXISBANK,AXISBANK,UNKNOWN,2026-01-01,2026-02-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-01-01,2026-02-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-01-01,2026-02-01
LT,LT,UNKNOWN,2026-01-01,2026-02-01
BEL,BEL,UNKNOWN,2026-01-01,2026-02-01
MARUTI,MARUTI,UNKNOWN,2026-01-01,2026-02-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-01-01,2026-02-01
HAL,HAL,UNKNOWN,2026-01-01,2026-02-01
INDIGO,INDIGO,UNKNOWN,2026-01-01,2026-02-01
ITC,ITC,UNKNOWN,2026-01-01,2026-02-01
VEDL,VEDL,UNKNOWN,2026-01-01,2026-02-01
MCX,MCX,UNKNOWN,2026-01-01,2026-02-01
DIXON,DIXON,UNKNOWN,2026-01-01,2026-02-01
PAYTM,PAYTM,UNKNOWN,2026-01-01,2026-02-01
TRENT,TRENT,UNKNOWN,2026-01-01,2026-02-01
HCLTECH,HCLTECH,UNKNOWN,2026-01-01,2026-02-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-01-01,2026-02-01
SWIGGY,SWIGGY,UNKNOWN,2026-01-01,2026-02-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-01-01,2026-02-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-01-01,2026-02-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-01-01,2026-02-01
HINDALCO,HINDALCO,UNKNOWN,2026-01-01,2026-02-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-01-01,2026-02-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-01-01,2026-02-01
JIOFIN,JIOFIN,UNKNOWN,2026-01-01,2026-02-01
KAYNES,KAYNES,UNKNOWN,2026-01-01,2026-02-01
CANBK,CANBK,UNKNOWN,2026-01-01,2026-02-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-01-01,2026-02-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-01-01,2026-02-01
POWERGRID,POWERGRID,UNKNOWN,2026-01-01,2026-02-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-01-01,2026-02-01
SUZLON,SUZLON,UNKNOWN,2026-01-01,2026-02-01
GRSE,GRSE,UNKNOWN,2026-01-01,2026-02-01
CDSL,CDSL,UNKNOWN,2026-01-01,2026-02-01
NTPC,NTPC,UNKNOWN,2026-01-01,2026-02-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-01-01,2026-02-01
COFORGE,COFORGE,UNKNOWN,2026-01-01,2026-02-01
TITAN,TITAN,UNKNOWN,2026-01-01,2026-02-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-01-01,2026-02-01
NETWEB,NETWEB,UNKNOWN,2026-01-01,2026-02-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-01-01,2026-02-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-01-01,2026-02-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-01-01,2026-02-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-01-01,2026-02-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-01-01,2026-02-01
TECHM,TECHM,UNKNOWN,2026-01-01,2026-02-01
VBL,VBL,UNKNOWN,2026-01-01,2026-02-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-01-01,2026-02-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-01-01,2026-02-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-01-01,2026-02-01
BPCL,BPCL,UNKNOWN,2026-01-01,2026-02-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-01-01,2026-02-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-01-01,2026-02-01
BDL,BDL,UNKNOWN,2026-01-01,2026-02-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-01-01,2026-02-01
RBLBANK,RBLBANK,UNKNOWN,2026-01-01,2026-02-01
AMBER,AMBER,UNKNOWN,2026-01-01,2026-02-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-01-01,2026-02-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-01-01,2026-02-01
GMDCLTD,GMDCLTD,UNKNOWN,2026-01-01,2026-02-01
WIPRO,WIPRO,UNKNOWN,2026-01-01,2026-02-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-01-01,2026-02-01
RECLTD,RECLTD,UNKNOWN,2026-01-01,2026-02-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2026-01-01,2026-02-01
ONGC,ONGC,UNKNOWN,2026-01-01,2026-02-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-01-01,2026-02-01
DIVISLAB,DIVISLAB,UNKNOWN,2026-01-01,2026-02-01
ANGELONE,ANGELONE,UNKNOWN,2026-01-01,2026-02-01
SAMMAANCAP,SAMMAANCAP,UNKNOWN,2026-01-01,2026-02-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-01-01,2026-02-01
INDHOTEL,INDHOTEL,UNKNOWN,2026-01-01,2026-02-01
ADANIENT,ADANIENT,UNKNOWN,2026-01-01,2026-02-01
PFC,PFC,UNKNOWN,2026-01-01,2026-02-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-01-01,2026-02-01
COALINDIA,COALINDIA,UNKNOWN,2026-01-01,2026-02-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-01-01,2026-02-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2026-01-01,2026-02-01
FORTIS,FORTIS,UNKNOWN,2026-01-01,2026-02-01
CIPLA,CIPLA,UNKNOWN,2026-01-01,2026-02-01
AUBANK,AUBANK,UNKNOWN,2026-01-01,2026-02-01
PNB,PNB,UNKNOWN,2026-01-01,2026-02-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-01-01,2026-02-01
DRREDDY,DRREDDY,UNKNOWN,2026-01-01,2026-02-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-01-01,2026-02-01
TATAPOWER,TATAPOWER,UNKNOWN,2026-01-01,2026-02-01
HYUNDAI,HYUNDAI,UNKNOWN,2026-01-01,2026-02-01
DLF,DLF,UNKNOWN,2026-01-01,2026-02-01
POLYCAB,POLYCAB,UNKNOWN,2026-01-01,2026-02-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-01-01,2026-02-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-02-01,2026-03-01
RELIANCE,RELIANCE,UNKNOWN,2026-02-01,2026-03-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-02-01,2026-03-01
INFY,INFY,UNKNOWN,2026-02-01,2026-03-01
BSE,BSE,UNKNOWN,2026-02-01,2026-03-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-02-01,2026-03-01
ETERNAL,ETERNAL,UNKNOWN,2026-02-01,2026-03-01
TCS,TCS,UNKNOWN,2026-02-01,2026-03-01
SBIN,SBIN,UNKNOWN,2026-02-01,2026-03-01
M&M,M&M,UNKNOWN,2026-02-01,2026-03-01
IDEA,IDEA,UNKNOWN,2026-02-01,2026-03-01
AXISBANK,AXISBANK,UNKNOWN,2026-02-01,2026-03-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-02-01,2026-03-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-02-01,2026-03-01
LT,LT,UNKNOWN,2026-02-01,2026-03-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-02-01,2026-03-01
MARUTI,MARUTI,UNKNOWN,2026-02-01,2026-03-01
VEDL,VEDL,UNKNOWN,2026-02-01,2026-03-01
ITC,ITC,UNKNOWN,2026-02-01,2026-03-01
BEL,BEL,UNKNOWN,2026-02-01,2026-03-01
INDIGO,INDIGO,UNKNOWN,2026-02-01,2026-03-01
MCX,MCX,UNKNOWN,2026-02-01,2026-03-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-02-01,2026-03-01
DIXON,DIXON,UNKNOWN,2026-02-01,2026-03-01
HAL,HAL,UNKNOWN,2026-02-01,2026-03-01
KAYNES,KAYNES,UNKNOWN,2026-02-01,2026-03-01
HINDALCO,HINDALCO,UNKNOWN,2026-02-01,2026-03-01
PAYTM,PAYTM,UNKNOWN,2026-02-01,2026-03-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-02-01,2026-03-01
SWIGGY,SWIGGY,UNKNOWN,2026-02-01,2026-03-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-02-01,2026-03-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-02-01,2026-03-01
HCLTECH,HCLTECH,UNKNOWN,2026-02-01,2026-03-01
TRENT,TRENT,UNKNOWN,2026-02-01,2026-03-01
NETWEB,NETWEB,UNKNOWN,2026-02-01,2026-03-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-02-01,2026-03-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-02-01,2026-03-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-02-01,2026-03-01
CANBK,CANBK,UNKNOWN,2026-02-01,2026-03-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-02-01,2026-03-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-02-01,2026-03-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-02-01,2026-03-01
POWERGRID,POWERGRID,UNKNOWN,2026-02-01,2026-03-01
JIOFIN,JIOFIN,UNKNOWN,2026-02-01,2026-03-01
SUZLON,SUZLON,UNKNOWN,2026-02-01,2026-03-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-02-01,2026-03-01
NTPC,NTPC,UNKNOWN,2026-02-01,2026-03-01
GRSE,GRSE,UNKNOWN,2026-02-01,2026-03-01
TITAN,TITAN,UNKNOWN,2026-02-01,2026-03-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-02-01,2026-03-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-02-01,2026-03-01
COFORGE,COFORGE,UNKNOWN,2026-02-01,2026-03-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-02-01,2026-03-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-02-01,2026-03-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-02-01,2026-03-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-02-01,2026-03-01
HINDZINC,HINDZINC,UNKNOWN,2026-02-01,2026-03-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-02-01,2026-03-01
CDSL,CDSL,UNKNOWN,2026-02-01,2026-03-01
TECHM,TECHM,UNKNOWN,2026-02-01,2026-03-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-02-01,2026-03-01
GMDCLTD,GMDCLTD,UNKNOWN,2026-02-01,2026-03-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-02-01,2026-03-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-02-01,2026-03-01
VBL,VBL,UNKNOWN,2026-02-01,2026-03-01
BPCL,BPCL,UNKNOWN,2026-02-01,2026-03-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-02-01,2026-03-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-02-01,2026-03-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-02-01,2026-03-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-02-01,2026-03-01
DIVISLAB,DIVISLAB,UNKNOWN,2026-02-01,2026-03-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-02-01,2026-03-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-02-01,2026-03-01
BDL,BDL,UNKNOWN,2026-02-01,2026-03-01
ONGC,ONGC,UNKNOWN,2026-02-01,2026-03-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-02-01,2026-03-01
ADANIENT,ADANIENT,UNKNOWN,2026-02-01,2026-03-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-02-01,2026-03-01
RECLTD,RECLTD,UNKNOWN,2026-02-01,2026-03-01
WIPRO,WIPRO,UNKNOWN,2026-02-01,2026-03-01
PFC,PFC,UNKNOWN,2026-02-01,2026-03-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2026-02-01,2026-03-01
COALINDIA,COALINDIA,UNKNOWN,2026-02-01,2026-03-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-02-01,2026-03-01
INDHOTEL,INDHOTEL,UNKNOWN,2026-02-01,2026-03-01
RBLBANK,RBLBANK,UNKNOWN,2026-02-01,2026-03-01
FORTIS,FORTIS,UNKNOWN,2026-02-01,2026-03-01
SAMMAANCAP,SAMMAANCAP,UNKNOWN,2026-02-01,2026-03-01
YESBANK,YESBANK,UNKNOWN,2026-02-01,2026-03-01
ANGELONE,ANGELONE,UNKNOWN,2026-02-01,2026-03-01
DRREDDY,DRREDDY,UNKNOWN,2026-02-01,2026-03-01
BHEL,BHEL,UNKNOWN,2026-02-01,2026-03-01
CIPLA,CIPLA,UNKNOWN,2026-02-01,2026-03-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2026-02-01,2026-03-01
BRITANNIA,BRITANNIA,UNKNOWN,2026-02-01,2026-03-01
AUBANK,AUBANK,UNKNOWN,2026-02-01,2026-03-01
AMBER,AMBER,UNKNOWN,2026-02-01,2026-03-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-02-01,2026-03-01
SAIL,SAIL,UNKNOWN,2026-02-01,2026-03-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-02-01,2026-03-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-03-01,2026-04-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-03-01,2026-04-01
RELIANCE,RELIANCE,UNKNOWN,2026-03-01,2026-04-01
INFY,INFY,UNKNOWN,2026-03-01,2026-04-01
BSE,BSE,UNKNOWN,2026-03-01,2026-04-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-03-01,2026-04-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-03-01,2026-04-01
ETERNAL,ETERNAL,UNKNOWN,2026-03-01,2026-04-01
SBIN,SBIN,UNKNOWN,2026-03-01,2026-04-01
TCS,TCS,UNKNOWN,2026-03-01,2026-04-01
IDEA,IDEA,UNKNOWN,2026-03-01,2026-04-01
M&M,M&M,UNKNOWN,2026-03-01,2026-04-01
AXISBANK,AXISBANK,UNKNOWN,2026-03-01,2026-04-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-03-01,2026-04-01
LT,LT,UNKNOWN,2026-03-01,2026-04-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-03-01,2026-04-01
VEDL,VEDL,UNKNOWN,2026-03-01,2026-04-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-03-01,2026-04-01
MARUTI,MARUTI,UNKNOWN,2026-03-01,2026-04-01
MCX,MCX,UNKNOWN,2026-03-01,2026-04-01
BEL,BEL,UNKNOWN,2026-03-01,2026-04-01
ITC,ITC,UNKNOWN,2026-03-01,2026-04-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-03-01,2026-04-01
